time_EUR_USD,close_EUR_USD,open_EUR_USD,high_EUR_USD,low_EUR_USD,Volume_EUR_USD
2012-03-11T21:00:00.000000000Z,1.3110700000000002,1.31051,1.3125,1.31028,1948
2012-03-12T01:00:00.000000000Z,1.30924,1.31104,1.31104,1.30854,2304
2012-03-12T05:00:00.000000000Z,1.31152,1.30921,1.31161,1.30792,4892
2012-03-12T09:00:00.000000000Z,1.31228,1.31155,1.31354,1.31024,5777
2012-03-12T13:00:00.000000000Z,1.31479,1.31225,1.31569,1.31039,6989
2012-03-12T17:00:00.000000000Z,1.31544,1.31481,1.31589,1.31445,2168
2012-03-12T21:00:00.000000000Z,1.31616,1.31542,1.31728,1.3145200000000001,2108
2012-03-13T01:00:00.000000000Z,1.31761,1.31619,1.31915,1.31571,3038
2012-03-13T05:00:00.000000000Z,1.31287,1.31764,1.31823,1.3128600000000001,4553
2012-03-13T09:00:00.000000000Z,1.3061,1.31285,1.31538,1.30569,6979
2012-03-13T13:00:00.000000000Z,1.3112,1.30608,1.31227,1.30524,7538
2012-03-13T17:00:00.000000000Z,1.30839,1.3111700000000002,1.3120399999999999,1.30571,7404
2012-03-13T21:00:00.000000000Z,1.30675,1.30837,1.30901,1.30641,2268
2012-03-14T01:00:00.000000000Z,1.3069600000000001,1.30672,1.3078299999999998,1.30571,1806
2012-03-14T05:00:00.000000000Z,1.3060399999999999,1.30698,1.3070700000000002,1.30314,5036
2012-03-14T09:00:00.000000000Z,1.30673,1.30606,1.30905,1.30415,6391
2012-03-14T13:00:00.000000000Z,1.3038,1.3067,1.30681,1.30114,8618
2012-03-14T17:00:00.000000000Z,1.30326,1.30377,1.30426,1.3014,3592
2012-03-14T21:00:00.000000000Z,1.3020399999999999,1.3032299999999999,1.30364,1.30154,2352
2012-03-15T01:00:00.000000000Z,1.30359,1.30206,1.30393,1.30044,2841
2012-03-15T05:00:00.000000000Z,1.30512,1.30362,1.30671,1.3015700000000001,5143
2012-03-15T09:00:00.000000000Z,1.306,1.3051,1.30691,1.30387,6763
2012-03-15T13:00:00.000000000Z,1.30901,1.3060399999999999,1.30924,1.30435,7578
2012-03-15T17:00:00.000000000Z,1.3080200000000002,1.30904,1.31195,1.3078100000000001,3737
2012-03-15T21:00:00.000000000Z,1.30711,1.3080399999999999,1.30892,1.3068,1954
2012-03-16T01:00:00.000000000Z,1.30857,1.30713,1.31003,1.3068,2388
2012-03-16T05:00:00.000000000Z,1.30666,1.30855,1.30954,1.3052700000000002,3511
2012-03-16T09:00:00.000000000Z,1.31292,1.30669,1.31385,1.30492,8117
2012-03-16T13:00:00.000000000Z,1.31784,1.31294,1.31871,1.3112700000000002,8276
2012-03-16T17:00:00.000000000Z,1.31755,1.31786,1.31803,1.31643,1815
2012-03-18T17:00:00.000000000Z,1.31762,1.31749,1.31785,1.31651,165
2012-03-18T21:00:00.000000000Z,1.3168,1.31766,1.3187,1.3165200000000001,2210
2012-03-19T01:00:00.000000000Z,1.3168799999999998,1.31683,1.31766,1.3162200000000002,1385
2012-03-19T05:00:00.000000000Z,1.31456,1.3168600000000001,1.31788,1.3142200000000002,3813
2012-03-19T09:00:00.000000000Z,1.31561,1.31459,1.31705,1.31434,4369
2012-03-19T13:00:00.000000000Z,1.3245799999999999,1.31564,1.32657,1.31492,7445
2012-03-19T17:00:00.000000000Z,1.32385,1.3246,1.32558,1.3233700000000002,2418
2012-03-19T21:00:00.000000000Z,1.32405,1.32388,1.32431,1.32279,1161
2012-03-20T01:00:00.000000000Z,1.32331,1.32402,1.3244,1.3225799999999999,1934
2012-03-20T05:00:00.000000000Z,1.32292,1.32334,1.32415,1.32046,4215
2012-03-20T09:00:00.000000000Z,1.31882,1.3229600000000001,1.3236,1.31726,7445
2012-03-20T13:00:00.000000000Z,1.3235,1.31884,1.3252,1.31853,8358
2012-03-20T17:00:00.000000000Z,1.3224799999999999,1.32352,1.3244,1.32154,2415
2012-03-20T21:00:00.000000000Z,1.32645,1.32246,1.32673,1.3221,1892
2012-03-21T01:00:00.000000000Z,1.32734,1.32647,1.3283200000000002,1.32574,2761
2012-03-21T05:00:00.000000000Z,1.32792,1.3273700000000002,1.3285,1.32495,3892
2012-03-21T09:00:00.000000000Z,1.32229,1.3279,1.32792,1.3212899999999999,6335
2012-03-21T13:00:00.000000000Z,1.32036,1.32226,1.32568,1.3179100000000001,8475
2012-03-21T17:00:00.000000000Z,1.32159,1.32034,1.32192,1.31855,2873
2012-03-21T21:00:00.000000000Z,1.3229,1.3215700000000001,1.32364,1.32102,1691
2012-03-22T01:00:00.000000000Z,1.32321,1.32287,1.32457,1.3214700000000001,3277
2012-03-22T05:00:00.000000000Z,1.31644,1.32324,1.32544,1.3152,6230
2012-03-22T09:00:00.000000000Z,1.3169799999999998,1.31647,1.3177,1.3134,8630
2012-03-22T13:00:00.000000000Z,1.3190899999999999,1.317,1.32023,1.3143799999999999,10654
2012-03-22T17:00:00.000000000Z,1.32006,1.3190600000000001,1.32018,1.31734,2763
2012-03-22T21:00:00.000000000Z,1.3198299999999998,1.32003,1.3213,1.31904,2041
2012-03-23T01:00:00.000000000Z,1.32029,1.31986,1.32108,1.31913,2070
2012-03-23T05:00:00.000000000Z,1.3269,1.3203200000000002,1.32796,1.3191,5470
2012-03-23T09:00:00.000000000Z,1.3253,1.32694,1.32936,1.32228,8722
2012-03-23T13:00:00.000000000Z,1.32682,1.32534,1.32836,1.32218,12283
2012-03-23T17:00:00.000000000Z,1.32697,1.32684,1.3272,1.32572,2699
2012-03-25T17:00:00.000000000Z,1.32715,1.3272700000000002,1.3273700000000002,1.32645,159
2012-03-25T21:00:00.000000000Z,1.3268,1.32715,1.32847,1.3263200000000002,2113
2012-03-26T01:00:00.000000000Z,1.32544,1.3267799999999998,1.32742,1.32479,1755
2012-03-26T05:00:00.000000000Z,1.3208600000000001,1.32541,1.32646,1.3196,5802
2012-03-26T09:00:00.000000000Z,1.3313,1.32083,1.33295,1.31923,8708
2012-03-26T13:00:00.000000000Z,1.3328,1.33132,1.33392,1.3309600000000001,5850
2012-03-26T17:00:00.000000000Z,1.33589,1.33283,1.33676,1.33279,2626
2012-03-26T21:00:00.000000000Z,1.3360299999999998,1.33592,1.33622,1.33513,1568
2012-03-27T01:00:00.000000000Z,1.33515,1.33606,1.33663,1.33439,1682
2012-03-27T05:00:00.000000000Z,1.33499,1.33513,1.33586,1.33275,4611
2012-03-27T09:00:00.000000000Z,1.3346,1.3349600000000001,1.33853,1.33197,6628
2012-03-27T13:00:00.000000000Z,1.33378,1.3345799999999999,1.33484,1.33175,6791
2012-03-27T17:00:00.000000000Z,1.3313700000000002,1.33375,1.33426,1.3312899999999999,2454
2012-03-27T21:00:00.000000000Z,1.33314,1.33141,1.33358,1.33139,1866
2012-03-28T01:00:00.000000000Z,1.33261,1.33317,1.33371,1.33181,1927
2012-03-28T05:00:00.000000000Z,1.33465,1.33263,1.33735,1.3316,6616
2012-03-28T09:00:00.000000000Z,1.3302,1.3346200000000001,1.33639,1.3301,6676
2012-03-28T13:00:00.000000000Z,1.33063,1.33023,1.33264,1.3277700000000001,8991
2012-03-28T17:00:00.000000000Z,1.33172,1.33061,1.33314,1.32933,3440
2012-03-28T21:00:00.000000000Z,1.33286,1.3317,1.33323,1.3312700000000002,1697
2012-03-29T01:00:00.000000000Z,1.33225,1.33289,1.33304,1.3307200000000001,2220
2012-03-29T05:00:00.000000000Z,1.332,1.3322200000000002,1.33456,1.33105,6437
2012-03-29T09:00:00.000000000Z,1.32786,1.33202,1.33202,1.32524,8413
2012-03-29T13:00:00.000000000Z,1.3274,1.32784,1.32854,1.32546,9885
2012-03-29T17:00:00.000000000Z,1.3302,1.32738,1.33043,1.3264200000000002,3399
2012-03-29T21:00:00.000000000Z,1.33426,1.33018,1.33571,1.32945,2920
2012-03-30T01:00:00.000000000Z,1.33564,1.33429,1.33596,1.33429,2733
2012-03-30T05:00:00.000000000Z,1.33404,1.33568,1.33768,1.33244,7471
2012-03-30T09:00:00.000000000Z,1.33418,1.3340100000000001,1.33676,1.33276,6228
2012-03-30T13:00:00.000000000Z,1.33324,1.3342,1.33565,1.3309600000000001,7273
2012-03-30T17:00:00.000000000Z,1.3342399999999999,1.3332700000000002,1.33474,1.33251,2331
2012-04-01T17:00:00.000000000Z,1.33612,1.33484,1.3377,1.33444,812
2012-04-01T21:00:00.000000000Z,1.33395,1.33618,1.33762,1.3336700000000001,2665
2012-04-02T01:00:00.000000000Z,1.33409,1.33398,1.3346,1.3331899999999999,1751
2012-04-02T05:00:00.000000000Z,1.3356299999999999,1.33407,1.33805,1.33344,5900
2012-04-02T09:00:00.000000000Z,1.33087,1.33565,1.33623,1.3307,6167
2012-04-02T13:00:00.000000000Z,1.33283,1.33087,1.33382,1.32784,7073
2012-04-02T17:00:00.000000000Z,1.33206,1.3328,1.33341,1.3319299999999998,2079
2012-04-02T21:00:00.000000000Z,1.33418,1.33204,1.3342,1.33133,2560
2012-04-03T01:00:00.000000000Z,1.33379,1.33415,1.33555,1.3325200000000001,2539
2012-04-03T05:00:00.000000000Z,1.33344,1.3337700000000001,1.3353700000000002,1.3329600000000001,4738
2012-04-03T09:00:00.000000000Z,1.33182,1.33341,1.33673,1.33007,6449
2012-04-03T13:00:00.000000000Z,1.33302,1.3318,1.3346,1.32994,6265
2012-04-03T17:00:00.000000000Z,1.32334,1.33304,1.33413,1.32139,8761
2012-04-03T21:00:00.000000000Z,1.32261,1.32336,1.3239,1.32176,3336
2012-04-04T01:00:00.000000000Z,1.31859,1.3225799999999999,1.32294,1.31839,3888
2012-04-04T05:00:00.000000000Z,1.31722,1.31861,1.3212,1.31646,7187
2012-04-04T09:00:00.000000000Z,1.3120399999999999,1.31725,1.31768,1.31102,9523
2012-04-04T13:00:00.000000000Z,1.3135299999999999,1.3120100000000001,1.3146,1.31072,8366
2012-04-04T17:00:00.000000000Z,1.31423,1.31355,1.3148,1.31263,2825
2012-04-04T21:00:00.000000000Z,1.3149600000000001,1.31421,1.31526,1.31349,2029
2012-04-05T01:00:00.000000000Z,1.31559,1.31498,1.31588,1.31376,2033
2012-04-05T05:00:00.000000000Z,1.3116,1.3155700000000001,1.31644,1.3111700000000002,4731
2012-04-05T09:00:00.000000000Z,1.3048799999999998,1.3115700000000001,1.3123,1.30392,9031
2012-04-05T13:00:00.000000000Z,1.3063,1.30491,1.30748,1.3035299999999999,5793
2012-04-05T17:00:00.000000000Z,1.30653,1.3062799999999999,1.30683,1.30554,2346
2012-04-05T21:00:00.000000000Z,1.30582,1.30656,1.3067799999999998,1.30538,1757
2012-04-06T01:00:00.000000000Z,1.30679,1.3058,1.30711,1.3058,1258
2012-04-06T05:00:00.000000000Z,1.30659,1.30677,1.30787,1.30627,1528
2012-04-06T09:00:00.000000000Z,1.30974,1.30661,1.31126,1.30515,5496
2012-04-06T13:00:00.000000000Z,1.31,1.30976,1.31028,1.30732,3286
2012-04-06T17:00:00.000000000Z,1.30964,1.31002,1.31063,1.30895,1019
2012-04-08T17:00:00.000000000Z,1.31029,1.3094,1.3103799999999999,1.3094,67
2012-04-08T21:00:00.000000000Z,1.30431,1.31025,1.31049,1.30431,2931
2012-04-09T01:00:00.000000000Z,1.30698,1.30433,1.3072,1.3033700000000001,2406
2012-04-09T05:00:00.000000000Z,1.30758,1.307,1.3086200000000001,1.30566,2058
2012-04-09T09:00:00.000000000Z,1.30695,1.30761,1.30798,1.30633,1353
2012-04-09T13:00:00.000000000Z,1.31293,1.30698,1.31301,1.3048600000000001,4085
2012-04-09T17:00:00.000000000Z,1.3105799999999999,1.3129600000000001,1.31338,1.31055,2148
2012-04-09T21:00:00.000000000Z,1.3116700000000001,1.31055,1.31175,1.3099100000000001,2211
2012-04-10T01:00:00.000000000Z,1.3131700000000002,1.31169,1.31446,1.31082,3369
2012-04-10T05:00:00.000000000Z,1.3089,1.3132,1.31325,1.30732,6455
2012-04-10T09:00:00.000000000Z,1.31158,1.30887,1.3138299999999998,1.30598,7261
2012-04-10T13:00:00.000000000Z,1.30894,1.31155,1.312,1.30544,8986
2012-04-10T17:00:00.000000000Z,1.30818,1.30892,1.31003,1.30704,4430
2012-04-10T21:00:00.000000000Z,1.30768,1.3082,1.30861,1.30666,2075
2012-04-11T01:00:00.000000000Z,1.30952,1.30771,1.30966,1.30726,2241
2012-04-11T05:00:00.000000000Z,1.3110899999999999,1.3095,1.31331,1.30885,6856
2012-04-11T09:00:00.000000000Z,1.31368,1.31111,1.31569,1.30903,8590
2012-04-11T13:00:00.000000000Z,1.31186,1.31365,1.31538,1.31024,7341
2012-04-11T17:00:00.000000000Z,1.3109600000000001,1.31184,1.31184,1.30936,2981
2012-04-11T21:00:00.000000000Z,1.31146,1.31098,1.3125,1.3107600000000001,1417
2012-04-12T01:00:00.000000000Z,1.31325,1.31148,1.3139299999999998,1.31066,3008
2012-04-12T05:00:00.000000000Z,1.3119100000000001,1.31328,1.31504,1.31024,6360
2012-04-12T09:00:00.000000000Z,1.31431,1.3119299999999998,1.31766,1.31025,9234
2012-04-12T13:00:00.000000000Z,1.31771,1.31428,1.31866,1.3134299999999999,7338
2012-04-12T17:00:00.000000000Z,1.31877,1.31774,1.3212700000000002,1.31774,3338
2012-04-12T21:00:00.000000000Z,1.3192,1.31874,1.31974,1.3181,1707
2012-04-13T01:00:00.000000000Z,1.3168600000000001,1.3191700000000002,1.3201,1.31656,3105
2012-04-13T05:00:00.000000000Z,1.31524,1.31683,1.31836,1.31476,6216
2012-04-13T09:00:00.000000000Z,1.31359,1.3152700000000002,1.31745,1.31226,6316
2012-04-13T13:00:00.000000000Z,1.3084,1.31362,1.31385,1.30694,7776
2012-04-13T17:00:00.000000000Z,1.30774,1.30843,1.30863,1.30723,2205
2012-04-15T17:00:00.000000000Z,1.3065799999999999,1.30824,1.30911,1.30618,623
2012-04-15T21:00:00.000000000Z,1.30138,1.30663,1.30756,1.30094,3738
2012-04-16T01:00:00.000000000Z,1.30178,1.30136,1.30284,1.30102,2672
2012-04-16T05:00:00.000000000Z,1.3014700000000001,1.30175,1.30303,1.29954,7924
2012-04-16T09:00:00.000000000Z,1.30456,1.30149,1.30541,1.30066,6208
2012-04-16T13:00:00.000000000Z,1.3092,1.30459,1.30931,1.3026200000000001,8589
2012-04-16T17:00:00.000000000Z,1.31419,1.3091700000000002,1.31479,1.3086,4522
2012-04-16T21:00:00.000000000Z,1.3119,1.3142200000000002,1.3142200000000002,1.31162,2254
2012-04-17T01:00:00.000000000Z,1.31158,1.31188,1.31274,1.31066,2283
2012-04-17T05:00:00.000000000Z,1.31467,1.31154,1.31602,1.3090700000000002,7239
2012-04-17T09:00:00.000000000Z,1.31358,1.31471,1.31728,1.31243,6149
2012-04-17T13:00:00.000000000Z,1.31233,1.31361,1.31562,1.31043,7974
2012-04-17T17:00:00.000000000Z,1.31266,1.31236,1.31439,1.31219,2287
2012-04-17T21:00:00.000000000Z,1.31351,1.31269,1.31413,1.31234,2167
2012-04-18T01:00:00.000000000Z,1.3115,1.31348,1.31354,1.31094,2413
2012-04-18T05:00:00.000000000Z,1.30829,1.3114700000000001,1.31277,1.30829,6568
2012-04-18T09:00:00.000000000Z,1.30675,1.30826,1.30995,1.3058100000000001,6872
2012-04-18T13:00:00.000000000Z,1.31155,1.30672,1.31369,1.30615,8319
2012-04-18T17:00:00.000000000Z,1.3123,1.31158,1.31332,1.31053,2544
2012-04-18T21:00:00.000000000Z,1.3122200000000002,1.3123200000000002,1.31274,1.31104,1949
2012-04-19T01:00:00.000000000Z,1.31164,1.3122,1.31314,1.31116,1701
2012-04-19T05:00:00.000000000Z,1.31349,1.31161,1.31659,1.31056,8436
2012-04-19T09:00:00.000000000Z,1.30891,1.31352,1.31491,1.30697,9583
2012-04-19T13:00:00.000000000Z,1.3123799999999999,1.3088899999999999,1.31528,1.30866,9470
2012-04-19T17:00:00.000000000Z,1.31378,1.3124,1.31396,1.3119100000000001,3405
2012-04-19T21:00:00.000000000Z,1.31446,1.31376,1.31554,1.31329,1989
2012-04-20T01:00:00.000000000Z,1.3144799999999999,1.31449,1.31464,1.3129,1804
2012-04-20T05:00:00.000000000Z,1.31577,1.31445,1.31795,1.3129,7094
2012-04-20T09:00:00.000000000Z,1.31918,1.31579,1.32092,1.31483,7671
2012-04-20T13:00:00.000000000Z,1.3212,1.31921,1.32246,1.31775,7469
2012-04-20T17:00:00.000000000Z,1.32195,1.32123,1.32276,1.3208600000000001,1788
2012-04-21T13:00:00.000000000Z,1.32165,1.32195,1.32195,1.3212,6
2012-04-22T17:00:00.000000000Z,1.31849,1.32089,1.32133,1.31802,1253
2012-04-22T21:00:00.000000000Z,1.31929,1.31854,1.32102,1.31836,1941
2012-04-23T01:00:00.000000000Z,1.31959,1.31926,1.31979,1.31839,1689
2012-04-23T05:00:00.000000000Z,1.31466,1.3195700000000001,1.31974,1.3134,6442
2012-04-23T09:00:00.000000000Z,1.31304,1.31463,1.31598,1.3121,6678
2012-04-23T13:00:00.000000000Z,1.3136,1.31302,1.3147,1.3104799999999999,7234
2012-04-23T17:00:00.000000000Z,1.31568,1.3136299999999999,1.31606,1.31328,2920
2012-04-23T21:00:00.000000000Z,1.31541,1.3157,1.31586,1.3146799999999998,1500
2012-04-24T01:00:00.000000000Z,1.31592,1.31538,1.316,1.3145200000000001,2202
2012-04-24T05:00:00.000000000Z,1.31654,1.31595,1.31845,1.31541,6278
2012-04-24T09:00:00.000000000Z,1.31556,1.31651,1.31778,1.3148600000000001,6785
2012-04-24T13:00:00.000000000Z,1.31977,1.31554,1.32181,1.3153299999999999,7235
2012-04-24T17:00:00.000000000Z,1.31974,1.31979,1.32037,1.3181100000000001,2222
2012-04-24T21:00:00.000000000Z,1.31985,1.31971,1.32067,1.3192,1459
2012-04-25T01:00:00.000000000Z,1.31946,1.31988,1.3201100000000001,1.31913,1403
2012-04-25T05:00:00.000000000Z,1.32169,1.31948,1.32229,1.31856,6439
2012-04-25T09:00:00.000000000Z,1.32076,1.32166,1.32365,1.31959,7817
2012-04-25T13:00:00.000000000Z,1.32006,1.32074,1.3226200000000001,1.31813,8782
2012-04-25T17:00:00.000000000Z,1.3217,1.32009,1.3233700000000002,1.3173700000000002,5919
2012-04-25T21:00:00.000000000Z,1.32229,1.3216700000000001,1.3233700000000002,1.3216700000000001,1504
2012-04-26T01:00:00.000000000Z,1.3224200000000002,1.32226,1.3231,1.3217,1314
2012-04-26T05:00:00.000000000Z,1.3236700000000001,1.32244,1.32629,1.32182,6444
2012-04-26T09:00:00.000000000Z,1.32133,1.32364,1.3242200000000002,1.31988,8274
2012-04-26T13:00:00.000000000Z,1.32352,1.32136,1.32544,1.32054,6545
2012-04-26T17:00:00.000000000Z,1.32194,1.32355,1.32421,1.3219100000000001,2384
2012-04-26T21:00:00.000000000Z,1.32046,1.32196,1.32246,1.31769,5630
2012-04-27T01:00:00.000000000Z,1.3185799999999999,1.32049,1.32091,1.3182399999999999,2521
2012-04-27T05:00:00.000000000Z,1.32081,1.31855,1.3216,1.31576,8457
2012-04-27T09:00:00.000000000Z,1.32584,1.32083,1.32703,1.3206200000000001,9910
2012-04-27T13:00:00.000000000Z,1.32562,1.32586,1.32627,1.32416,6133
2012-04-27T17:00:00.000000000Z,1.3254700000000001,1.3256,1.3267,1.32358,1690
2012-04-29T13:00:00.000000000Z,1.32447,1.3254700000000001,1.3254700000000001,1.32447,2
2012-04-29T17:00:00.000000000Z,1.3237,1.32446,1.3249600000000001,1.3229,606
2012-04-29T21:00:00.000000000Z,1.32354,1.32375,1.32476,1.3230600000000001,1360
2012-04-30T01:00:00.000000000Z,1.3248799999999998,1.3235700000000001,1.3252,1.3232899999999999,1660
2012-04-30T05:00:00.000000000Z,1.32399,1.32486,1.3266799999999999,1.32303,6605
2012-04-30T09:00:00.000000000Z,1.3225799999999999,1.32395,1.3243200000000002,1.32083,6771
2012-04-30T13:00:00.000000000Z,1.32292,1.3226,1.32425,1.32207,6038
2012-04-30T17:00:00.000000000Z,1.32392,1.32289,1.32439,1.32259,1832
2012-04-30T21:00:00.000000000Z,1.32384,1.32395,1.32433,1.32374,830
2012-04-30T21:00:00.000000000Z,1.32384,1.32395,1.32433,1.32374,830
2012-05-01T01:00:00.000000000Z,1.325,1.32387,1.32596,1.32338,1587
2012-05-01T05:00:00.000000000Z,1.32692,1.32502,1.3278,1.324,3472
2012-05-01T09:00:00.000000000Z,1.32675,1.32694,1.32766,1.32444,2942
2012-05-01T13:00:00.000000000Z,1.32221,1.3267799999999998,1.32838,1.32045,5608
2012-05-01T17:00:00.000000000Z,1.32369,1.3222399999999999,1.32443,1.32149,1554
2012-05-01T21:00:00.000000000Z,1.32142,1.32371,1.3241399999999999,1.32114,1215
2012-05-02T01:00:00.000000000Z,1.3223,1.3214,1.3233,1.3211600000000001,1946
2012-05-02T05:00:00.000000000Z,1.3166799999999999,1.3223200000000002,1.32304,1.31634,8698
2012-05-02T09:00:00.000000000Z,1.3131899999999999,1.3167,1.31724,1.31223,8527
2012-05-02T13:00:00.000000000Z,1.3167200000000001,1.31321,1.31674,1.31302,6392
2012-05-02T17:00:00.000000000Z,1.31585,1.31674,1.31674,1.3150600000000001,1783
2012-05-02T21:00:00.000000000Z,1.31542,1.3158299999999998,1.31596,1.31456,1140
2012-05-03T01:00:00.000000000Z,1.31463,1.3154,1.31544,1.31362,1671
2012-05-03T05:00:00.000000000Z,1.31408,1.31461,1.3163,1.31313,5115
2012-05-03T09:00:00.000000000Z,1.31687,1.3141,1.31729,1.30958,9295
2012-05-03T13:00:00.000000000Z,1.31454,1.31684,1.31803,1.31431,6028
2012-05-03T17:00:00.000000000Z,1.31528,1.31457,1.31544,1.31421,1752
2012-05-03T21:00:00.000000000Z,1.3148600000000001,1.31526,1.3154700000000001,1.31446,758
2012-05-04T01:00:00.000000000Z,1.3148,1.3148799999999998,1.31625,1.31473,1439
2012-05-04T05:00:00.000000000Z,1.31324,1.3147799999999998,1.31564,1.31274,4956
2012-05-04T09:00:00.000000000Z,1.3148600000000001,1.31328,1.3154,1.31144,6667
2012-05-04T13:00:00.000000000Z,1.30883,1.31482,1.3178299999999998,1.30819,7395
2012-05-04T17:00:00.000000000Z,1.30837,1.3088600000000001,1.30952,1.30805,1581
2012-05-06T13:00:00.000000000Z,1.30682,1.30837,1.30837,1.30682,5
2012-05-06T17:00:00.000000000Z,1.30144,1.30712,1.30774,1.30088,2336
2012-05-06T21:00:00.000000000Z,1.29764,1.30149,1.30344,1.29554,9410
2012-05-07T01:00:00.000000000Z,1.29778,1.29761,1.29856,1.2969700000000002,2907
2012-05-07T05:00:00.000000000Z,1.3010899999999999,1.29775,1.3022799999999999,1.29775,6283
2012-05-07T09:00:00.000000000Z,1.303,1.30106,1.3045200000000001,1.30034,5376
2012-05-07T13:00:00.000000000Z,1.30609,1.30298,1.30654,1.30293,5250
2012-05-07T17:00:00.000000000Z,1.3051,1.3061200000000002,1.30646,1.3048,2016
2012-05-07T21:00:00.000000000Z,1.304,1.30512,1.3065200000000001,1.30387,2176
2012-05-08T01:00:00.000000000Z,1.30311,1.30403,1.30443,1.3025799999999998,1886
2012-05-08T05:00:00.000000000Z,1.30135,1.3030899999999999,1.304,1.30075,6434
2012-05-08T09:00:00.000000000Z,1.30029,1.3013700000000001,1.3038100000000001,1.2990899999999999,8076
2012-05-08T13:00:00.000000000Z,1.301,1.30026,1.30256,1.29827,8730
2012-05-08T17:00:00.000000000Z,1.30059,1.3009700000000002,1.30435,1.30041,3687
2012-05-08T21:00:00.000000000Z,1.29926,1.30062,1.30077,1.2988899999999999,2601
2012-05-09T01:00:00.000000000Z,1.29694,1.29928,1.29945,1.29656,3309
2012-05-09T05:00:00.000000000Z,1.29721,1.2969600000000001,1.2998299999999998,1.29674,7831
2012-05-09T09:00:00.000000000Z,1.2939399999999999,1.29719,1.2984799999999999,1.29326,10485
2012-05-09T13:00:00.000000000Z,1.29508,1.2939200000000002,1.29586,1.29116,10045
2012-05-09T17:00:00.000000000Z,1.29294,1.29506,1.29712,1.2927600000000001,5056
2012-05-09T21:00:00.000000000Z,1.29423,1.2929700000000002,1.29433,1.2925,2526
2012-05-10T01:00:00.000000000Z,1.29526,1.29421,1.29568,1.2934299999999999,3739
2012-05-10T05:00:00.000000000Z,1.29461,1.29524,1.29683,1.29413,6036
2012-05-10T09:00:00.000000000Z,1.29542,1.29459,1.29683,1.29244,8167
2012-05-10T13:00:00.000000000Z,1.2962200000000001,1.2954,1.29793,1.2946600000000001,6973
2012-05-10T17:00:00.000000000Z,1.29359,1.29624,1.29651,1.29351,2577
2012-05-10T21:00:00.000000000Z,1.2943799999999999,1.29357,1.29441,1.2926600000000001,2739
2012-05-11T01:00:00.000000000Z,1.29256,1.29435,1.29435,1.2905,4325
2012-05-11T05:00:00.000000000Z,1.29417,1.29253,1.2951700000000002,1.2905799999999998,8165
2012-05-11T09:00:00.000000000Z,1.2925,1.29419,1.29565,1.292,7399
2012-05-11T13:00:00.000000000Z,1.29416,1.29249,1.29575,1.29198,6611
2012-05-11T17:00:00.000000000Z,1.29179,1.29414,1.29424,1.2916100000000001,2110
2012-05-13T17:00:00.000000000Z,1.29017,1.29179,1.2935299999999998,1.29009,926
2012-05-13T21:00:00.000000000Z,1.29016,1.29021,1.29044,1.2882,4483
2012-05-14T01:00:00.000000000Z,1.2887,1.29019,1.29036,1.2879200000000002,2357
2012-05-14T05:00:00.000000000Z,1.28664,1.28873,1.2897100000000001,1.28615,8064
2012-05-14T09:00:00.000000000Z,1.28461,1.2866,1.2884200000000001,1.28301,8129
2012-05-14T13:00:00.000000000Z,1.28459,1.28464,1.28512,1.28252,7356
2012-05-14T17:00:00.000000000Z,1.2823,1.28457,1.28575,1.28215,3353
2012-05-14T21:00:00.000000000Z,1.28296,1.2823200000000001,1.28378,1.28156,2238
2012-05-15T01:00:00.000000000Z,1.28267,1.28293,1.28368,1.2814299999999998,3131
2012-05-15T05:00:00.000000000Z,1.28512,1.28265,1.28692,1.2823200000000001,7007
2012-05-15T09:00:00.000000000Z,1.28045,1.28516,1.28623,1.28006,7415
2012-05-15T13:00:00.000000000Z,1.27692,1.28041,1.28112,1.27539,10495
2012-05-15T17:00:00.000000000Z,1.2729700000000002,1.2769,1.27722,1.2722,5255
2012-05-15T21:00:00.000000000Z,1.27274,1.27294,1.27376,1.27274,1609
2012-05-16T01:00:00.000000000Z,1.27144,1.27272,1.27349,1.26988,2937
2012-05-16T05:00:00.000000000Z,1.27147,1.27141,1.2741799999999999,1.26815,9729
2012-05-16T09:00:00.000000000Z,1.27426,1.2715100000000001,1.27589,1.2696399999999999,11298
2012-05-16T13:00:00.000000000Z,1.27441,1.27424,1.2757100000000001,1.26888,12365
2012-05-16T17:00:00.000000000Z,1.2716,1.27439,1.27439,1.27019,4918
2012-05-16T21:00:00.000000000Z,1.27389,1.2716,1.2746600000000001,1.2712299999999999,1963
2012-05-17T01:00:00.000000000Z,1.27424,1.2739200000000002,1.27494,1.27342,2922
2012-05-17T05:00:00.000000000Z,1.2720799999999999,1.2742200000000001,1.27492,1.27126,6953
2012-05-17T09:00:00.000000000Z,1.2712700000000001,1.27205,1.2720799999999999,1.2667,9491
2012-05-17T13:00:00.000000000Z,1.27145,1.27124,1.2737399999999999,1.26823,11398
2012-05-17T17:00:00.000000000Z,1.2698,1.27148,1.27342,1.26883,5269
2012-05-17T21:00:00.000000000Z,1.2686,1.26978,1.27084,1.26665,3219
2012-05-18T01:00:00.000000000Z,1.2664600000000001,1.26863,1.26919,1.2659200000000002,3978
2012-05-18T05:00:00.000000000Z,1.2688,1.2664799999999998,1.2703,1.26427,9242
2012-05-18T09:00:00.000000000Z,1.271,1.26876,1.27296,1.26754,8127
